Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,class
341,389,3,576,1,65,29,88220,3,670,1,3,11.416,1,0.2,0
567,611,2,544,0,382,10,83201,3,1132,1,12,17.64,3,0,0
567,611,2,544,0,382,10,83201,3,730,1,3,17.04,3,0.2,0
335,363,2,458,0,464,44,22153,2,1491,2,0,99.98,2,0,0
335,363,2,458,0,464,44,22153,2,218,0,9,29.46,6,0,0
217,256,3,783,1,485,33,43615,1,727,1,3,166.92,13,0.7,1
1072,1161,0,744,2,152,4,80525,3,206,0,9,98.328,3,0.2,0
895,1030,0,688,0,329,30,10024,1,70,0,5,117.882,1,0.1,0
886,1031,3,783,1,329,30,10035,1,1514,2,0,20.97,3,0,0
886,1031,3,783,1,329,30,10035,1,1466,2,0,139.96,4,0,0
886,1031,3,783,1,329,30,10035,1,281,0,9,37.74,3,0,0
1161,1274,3,603,0,282,19,1752,1,231,0,9,14.82,3,0,0
1161,1274,3,603,0,282,19,1752,1,311,0,9,191.82,3,0,0
953,1044,3,383,0,328,30,10801,1,726,1,3,13.904,2,0.2,0
1130,1219,1,660,1,452,45,98103,3,395,1,1,314.6,4,0,0
1130,1219,1,660,1,452,45,98103,3,344,0,16,283.56,4,0,0
874,946,3,623,2,123,20,48227,0,55,0,5,487.96,2,0,0
1170,1321,3,669,0,150,2,72701,2,691,1,3,1793.98,2,0,0
84,189,3,269,0,393,11,62301,0,765,1,3,2.992,4,0.8,1
84,189,3,269,0,393,11,62301,0,1565,2,0,108.768,4,0.2,0
704,652,0,653,0,329,30,10035,1,1163,1,12,25.92,4,0,0
704,652,0,653,0,329,30,10035,1,1360,1,14,22.58,2,0,0
245,262,1,334,0,207,41,77095,0,1810,2,13,55.176,3,0.2,1
341,381,3,6,0,123,20,48205,0,657,1,3,9892.74,13,0,0
1166,1280,3,559,1,72,1,85224,3,371,0,16,73.915,1,0.5,1
1202,173,3,788,0,202,8,33021,2,148,0,9,337.088,4,0.2,0
1181,1289,2,527,1,266,3,90049,3,465,1,1,61.44,3,0,0
299,226,3,519,1,438,3,94122,3,1569,2,0,479.97,3,0,0
338,378,2,435,1,469,3,94086,3,765,1,3,5.984,2,0.2,0
338,378,2,435,1,469,3,94086,3,1464,2,0,189.95,5,0,0
338,378,2,435,1,469,3,94086,3,1457,2,0,149.95,5,0,0
338,378,2,435,1,469,3,94086,3,541,1,2,29.95,5,0,0
338,378,2,435,1,469,3,94086,3,988,1,10,44.4,3,0,0
1177,1284,3,698,2,329,30,10011,1,564,1,2,66.03,3,0,0
745,813,3,36,1,266,3,90004,3,1227,1,12,10.86,2,0,0
565,624,2,210,1,438,3,94122,3,616,1,2,3.36,2,0,0
565,624,2,210,1,438,3,94122,3,767,1,3,27.936,4,0.2,0
565,624,2,210,1,438,3,94122,3,1830,2,13,28.784,2,0.2,0
1183,1299,3,89,0,446,3,92704,3,1428,1,15,21.96,2,0,0
1140,1249,2,136,0,452,45,98103,3,1575,2,0,21.98,2,0,0
236,304,0,255,2,329,30,10011,1,82,0,5,2621.322,11,0.1,0
127,151,3,721,0,266,3,90045,3,257,0,9,74.76,7,0,0
127,151,3,721,0,266,3,90045,3,324,0,16,364.776,3,0.2,0
842,912,3,50,1,452,45,98103,3,372,0,16,1115.17,7,0,0
239,260,0,175,1,437,3,92024,3,753,1,3,89.696,4,0.2,0
239,260,0,175,1,437,3,92024,3,979,1,10,50.12,4,0,0
480,637,3,656,1,329,30,10035,1,935,1,8,36.48,6,0,0
101,136,3,68,0,80,11,60653,0,1174,1,12,322.192,13,0.2,0
101,136,3,68,0,80,11,60653,0,653,1,3,2.946,3,0.8,1
101,136,3,68,0,80,11,60653,0,1086,1,12,19.136,4,0.2,0
781,847,3,93,0,190,44,22801,2,1470,2,0,23.08,2,0,0
488,455,3,536,0,414,18,20852,1,1791,2,13,90.48,2,0,0
1171,1317,2,90,0,121,45,98198,3,100,0,5,215.976,3,0.2,1
1171,1317,2,90,0,121,45,98198,3,886,1,7,65.94,3,0,0
404,434,0,426,1,374,36,19134,1,201,0,9,11.352,3,0.2,0
833,904,3,729,2,94,12,47201,0,1369,1,14,24.56,2,0,0
1217,1327,3,485,0,464,23,65807,0,883,1,7,16.56,2,0,0
1217,1327,3,485,0,464,23,65807,0,1458,2,0,279.95,5,0,0
290,320,0,126,0,240,33,44107,1,664,1,3,7.218,3,0.7,1
290,320,0,126,0,240,33,44107,1,1450,1,15,27.2,4,0.2,0
278,315,3,708,1,348,25,68104,0,1554,2,0,89.97,3,0,0
443,492,3,313,0,194,15,42420,2,270,0,9,318.08,4,0,0
443,492,3,313,0,194,15,42420,2,735,1,3,5.8,1,0,0
1138,1235,2,431,1,446,3,92704,3,1775,2,13,143.952,6,0.2,0
1138,1235,2,431,1,446,3,92704,3,1163,1,12,19.44,3,0,0
237,314,3,85,0,464,44,22153,2,477,1,2,5.56,2,0,0
493,528,0,466,1,467,44,23434,2,1372,1,14,146.73,3,0,0
493,528,0,466,1,467,44,23434,2,1185,1,12,29.9,5,0,0
1133,1230,2,238,0,266,3,90049,3,817,1,3,276.784,2,0.2,0
1197,1309,3,470,1,207,41,77041,0,410,1,1,93.032,2,0.8,1
1197,1309,3,470,1,207,41,77041,0,56,0,5,454.965,5,0.3,1
332,376,3,656,1,68,31,27511,2,1720,2,13,246.168,3,0.2,0
1161,1266,2,767,0,464,33,45503,1,1379,1,14,295.4,5,0.2,1
100,119,0,31,0,267,15,40214,2,1381,1,14,348.56,8,0,0
892,1071,2,242,1,488,33,45373,1,1206,1,12,15.552,3,0.2,0
892,1071,2,242,1,488,33,45373,1,14,0,4,482.94,6,0.5,1
825,970,3,38,0,123,20,48227,0,1714,2,13,299.98,2,0,0
825,970,3,38,0,123,20,48227,0,812,1,3,403.68,6,0,0
825,970,3,38,0,123,20,48227,0,1715,2,13,41.9,2,0,0
825,970,3,38,0,123,20,48227,0,1000,1,10,28.91,7,0,0
620,674,3,721,0,41,12,47401,0,1034,1,12,32.4,5,0,0
96,121,3,502,2,109,41,75081,0,1751,2,13,369.544,7,0.2,0
96,121,3,502,2,109,41,75081,0,1137,1,12,10.368,2,0.2,0
96,121,3,502,2,109,41,75081,0,1545,2,0,791.88,3,0.2,0
298,221,3,6,0,207,41,77041,0,526,1,2,23.64,3,0.2,0
298,221,3,6,0,207,41,77041,0,1351,1,14,84.784,2,0.2,1
298,221,3,6,0,207,41,77041,0,142,0,9,64.96,5,0.6,1
298,221,3,6,0,207,41,77041,0,655,1,3,32.06,10,0.8,1
298,221,3,6,0,207,41,77041,0,1294,1,14,177.648,2,0.2,1
298,221,3,6,0,207,41,77041,0,1626,2,11,287.91,3,0.4,0
775,836,0,527,1,186,41,76117,0,1438,1,15,22.368,2,0.2,0
775,836,0,527,1,186,41,76117,0,1154,1,12,32.368,7,0.2,0
775,836,0,527,1,186,41,76117,0,1548,2,0,207.984,2,0.2,0
97,116,0,483,2,407,44,23223,2,882,1,7,36.4,5,0,0
97,116,0,483,2,407,44,23223,2,1497,2,0,22.96,2,0,0
97,116,0,483,2,407,44,23223,2,1395,1,14,315.2,4,0,0
97,116,0,483,2,407,44,23223,2,738,1,3,15.18,3,0,0
498,455,2,251,1,266,3,90049,3,1829,2,13,623.96,5,0.2,0
25,48,2,575,0,374,36,19140,1,1740,2,13,429.6,2,0.4,1
25,48,2,575,0,374,36,19140,1,235,0,9,31.968,2,0.2,0
25,48,2,575,0,374,36,19140,1,53,0,5,887.271,3,0.3,1
25,48,2,575,0,374,36,19140,1,1226,1,12,21.696,4,0.2,0
912,889,3,627,2,266,3,90036,3,952,1,10,22.05,7,0,0
912,889,3,627,2,266,3,90036,3,1027,1,12,99.9,5,0,0
537,581,2,376,1,266,3,90032,3,385,1,1,90.86,7,0,0
257,274,1,607,0,438,3,94109,3,1153,1,12,7.78,1,0,0
264,289,2,258,0,374,36,19120,1,772,1,3,78.759,9,0.7,1
1056,1150,2,482,2,207,41,77070,0,204,0,9,9.552,3,0.6,1
1056,1150,2,482,2,207,41,77070,0,152,0,9,5.344,4,0.6,1
271,416,3,483,2,244,29,88001,3,618,1,2,8.28,2,0,0
777,878,3,386,0,207,41,77070,0,1358,1,14,50.136,3,0.2,1
1218,1318,0,51,1,400,35,97756,3,756,1,3,88.074,7,0.7,1
560,604,2,199,0,86,33,44105,1,41,0,4,301.47,3,0.5,1
560,604,2,199,0,86,33,44105,1,486,1,2,18.656,2,0.2,0
788,878,3,496,1,246,18,20707,1,183,0,9,27.46,2,0,0
788,878,3,496,1,246,18,20707,1,407,1,1,125.13,3,0,0
1104,1312,3,643,2,437,3,92037,3,1839,2,13,555.96,5,0.2,0
622,676,3,732,1,522,31,27893,2,1339,1,14,129.552,3,0.2,1
622,676,3,732,1,522,31,27893,2,1291,1,14,51.984,1,0.2,1
622,676,3,732,1,522,31,27893,2,1074,1,12,10.272,3,0.2,0
452,531,3,250,0,429,8,33710,2,662,1,3,18.336,2,0.7,1
452,531,3,250,0,429,8,33710,2,1791,2,13,180.96,5,0.2,0
1170,1325,3,93,0,57,11,60089,0,1475,2,0,475.944,7,0.2,0
1215,135,2,114,2,266,3,90049,3,1529,2,0,159.98,2,0,0
1221,1323,0,291,1,329,30,10011,1,1823,2,13,43.6,4,0,0
758,831,3,630,0,245,26,89115,3,803,1,3,8.288,2,0.2,0
758,831,3,630,0,245,26,89115,3,1829,2,13,1123.128,9,0.2,0
758,831,3,630,0,245,26,89115,3,385,1,1,64.9,5,0,0
1174,1281,3,756,0,321,11,60540,0,642,1,3,2.808,3,0.8,1
38,55,3,127,1,60,43,5408,1,1541,2,0,99.98,2,0,0
38,55,3,127,1,60,43,5408,1,581,1,2,8.04,6,0,0
38,55,3,127,1,60,43,5408,1,1346,1,14,1564.29,13,0,0
824,973,3,615,1,123,20,48234,0,712,1,3,138.56,4,0,0
824,973,3,615,1,123,20,48234,0,470,1,1,65.52,5,0.1,0
1188,1301,2,438,0,26,1,85323,3,571,1,2,14.576,2,0.2,0
1188,1301,2,438,0,26,1,85323,3,1525,2,0,23.2,2,0.2,0
1188,1301,2,438,0,26,1,85323,3,513,1,2,16.464,7,0.2,0
1028,1186,2,437,0,374,36,19140,1,311,0,9,19.312,2,0.2,0
36,57,3,337,0,245,26,89115,3,1128,1,12,40.08,6,0,0
1107,1209,3,519,1,29,17,4401,1,401,1,1,101.96,2,0,0
1107,1209,3,519,1,29,17,4401,1,1259,1,12,259.74,13,0,0
1107,1209,3,519,1,29,17,4401,1,1530,2,0,255.42,9,0,0
1126,1124,3,298,2,195,40,37075,2,769,1,3,4.338,3,0.7,1
1126,1124,3,298,2,195,40,37075,2,823,1,3,11.88,5,0.7,1
418,341,3,26,0,132,47,54703,0,32,0,4,405.86,7,0,0
418,341,3,26,0,132,47,54703,0,89,0,5,680.01,3,0,0
918,888,3,504,0,80,11,60610,0,1557,2,0,2.376,3,0.2,0
918,888,3,504,0,80,11,60610,0,453,1,1,143.128,2,0.8,1
879,945,2,516,0,437,3,92037,3,1625,2,11,4476.8,4,0.2,0
879,945,2,516,0,437,3,92037,3,1045,1,12,104.85,1,0,0
879,945,2,516,0,437,3,92037,3,400,1,1,241.44,3,0,0
527,572,3,694,2,215,22,39212,2,1142,1,12,319.76,14,0,0
527,572,3,694,2,215,22,39212,2,1142,1,12,45.68,2,0,0
311,329,1,449,2,358,3,93030,3,155,0,9,31.96,2,0,0
311,329,1,449,2,358,3,93030,3,1098,1,12,47.9,1,0,0
311,329,1,449,2,358,3,93030,3,1363,1,14,1112.94,3,0,0
311,329,1,449,2,358,3,93030,3,855,1,7,22.92,3,0,0
835,898,2,665,0,225,45,98031,3,1775,2,13,71.976,3,0.2,0
835,898,2,665,0,225,45,98031,3,1114,1,12,19.44,3,0,0
540,596,3,135,1,323,40,37211,2,684,1,3,31.086,3,0.7,1
214,245,3,229,0,329,30,10035,1,1803,2,13,13.98,2,0,0
214,245,3,229,0,329,30,10035,1,527,1,2,23.65,1,0,0
1120,1113,3,386,0,517,3,92683,3,1766,2,13,707.88,3,0.2,0
1120,1113,3,386,0,517,3,92683,3,771,1,3,11.952,3,0.2,0
1120,1113,3,386,0,517,3,92683,3,646,1,3,31.128,3,0.2,0
1120,1113,3,386,0,517,3,92683,3,1591,2,0,55.76,4,0,0
1120,1113,3,386,0,517,3,92683,3,1143,1,12,24.56,2,0,0
1120,1113,3,386,0,517,3,92683,3,310,0,9,51.75,1,0,0
1120,1113,3,386,0,517,3,92683,3,86,0,5,207.184,1,0.2,0
1120,1113,3,386,0,517,3,92683,3,429,1,1,1473.1,5,0,0
1067,1167,3,700,2,6,36,18103,1,1432,1,15,3.488,2,0.2,1
1067,1167,3,700,2,6,36,18103,1,1462,2,0,21.728,4,0.2,0
1067,1167,3,700,2,6,36,18103,1,1374,1,14,663.072,6,0.2,1
1067,1167,3,700,2,6,36,18103,1,826,1,3,99.588,2,0.7,1
1067,1167,3,700,2,6,36,18103,1,1221,1,12,49.568,2,0.2,0
236,316,3,64,1,434,41,78207,0,694,1,3,29.372,7,0.8,1
236,316,3,64,1,434,41,78207,0,1757,2,13,344.704,2,0.2,0
282,435,3,584,0,26,1,85323,3,1431,1,15,47.992,7,0.2,0
282,435,3,584,0,26,1,85323,3,1531,2,0,102.24,4,0.2,1
716,780,3,306,0,440,3,95123,3,1259,1,12,39.96,2,0,0
716,780,3,306,0,440,3,95123,3,1740,2,13,1432,5,0.2,0
716,780,3,306,0,440,3,95123,3,1452,1,15,41.04,6,0,0
716,780,3,306,0,440,3,95123,3,87,0,5,256.784,1,0.2,0
114,138,0,574,0,372,28,8861,1,6,0,4,120.98,1,0,0
114,138,0,574,0,372,28,8861,1,828,1,3,315.98,1,0,0
166,297,3,257,1,329,30,10011,1,838,1,3,28.752,3,0.2,0
166,297,3,257,1,329,30,10011,1,623,1,2,114.95,5,0,0
311,433,3,285,1,266,3,90004,3,506,1,2,23.04,8,0,0
656,695,1,115,0,298,5,6460,1,631,1,2,15.48,3,0,0
656,695,1,115,0,298,5,6460,1,1231,1,12,51.84,8,0,0
1100,1208,3,6,0,41,11,61701,0,1472,2,0,39.816,3,0.2,0
1100,1212,2,670,1,452,45,98105,3,1403,1,14,16.06,1,0,0
319,350,2,659,2,60,13,52601,0,882,1,7,7.28,1,0,0
319,350,2,659,2,60,13,52601,0,720,1,3,5.4,3,0,0
522,571,3,35,0,418,3,95661,3,1150,1,12,19.44,3,0,0
416,351,3,207,1,438,3,94110,3,153,0,9,39.88,2,0,0
416,351,3,207,1,438,3,94110,3,166,0,9,79.44,3,0,0
1215,135,0,78,1,374,36,19120,1,1009,1,10,20.664,7,0.2,0
244,281,3,751,1,266,3,90049,3,1265,1,12,32.4,5,0,0
257,302,3,366,1,344,41,79762,0,421,1,1,13.762,1,0.8,1
215,242,0,61,2,300,21,55407,0,895,1,7,15.28,2,0,0
1049,1149,3,411,0,374,36,19120,1,1366,1,14,44.688,7,0.2,0
1049,1149,3,411,0,374,36,19120,1,5,0,4,301.47,3,0.5,1
100,115,0,514,0,233,16,70506,2,946,1,10,11.07,3,0,0
100,115,0,514,0,233,16,70506,2,355,0,16,1504.52,4,0,0
100,115,0,514,0,233,16,70506,2,1260,1,12,25.92,4,0,0
288,306,1,287,2,55,41,77803,0,690,1,3,7.536,6,0.8,1
288,306,1,287,2,55,41,77803,0,763,1,3,1.408,2,0.8,1
288,306,1,287,2,55,41,77803,0,803,1,3,4.144,4,0.8,1
288,306,1,287,2,55,41,77803,0,1370,1,14,52.752,3,0.2,1
541,597,3,315,1,266,3,90008,3,399,1,1,381.36,7,0,0
278,295,1,745,2,266,3,90049,3,531,1,2,6.72,4,0,0
977,1057,0,738,0,266,3,90045,3,773,1,3,15.192,3,0.2,0
977,1057,0,738,0,266,3,90045,3,1180,1,12,58.32,9,0,0
379,423,3,653,0,375,1,85023,3,779,1,3,946.764,6,0.7,1
1171,1319,3,469,0,266,3,90036,3,200,0,9,94.68,9,0,0
1171,1319,3,469,0,266,3,90036,3,1297,1,14,23.67,3,0,0
1171,1319,3,469,0,266,3,90036,3,1726,2,13,1091.168,4,0.2,0
1171,1319,3,469,0,266,3,90036,3,628,1,2,18.69,7,0,0
1171,1319,3,469,0,266,3,90036,3,328,0,16,568.728,3,0.2,0
1171,1319,3,469,0,266,3,90036,3,697,1,3,7.312,1,0.2,0
430,466,0,524,0,94,33,43229,1,263,0,9,147.568,2,0.2,1
152,254,3,553,1,471,8,32303,2,1117,1,12,56.784,7,0.2,0
152,254,3,553,1,471,8,32303,2,678,1,3,5.607,3,0.7,1
152,254,3,553,1,471,8,32303,2,525,1,2,6.576,3,0.2,0
1022,1006,3,235,2,438,3,94122,3,743,1,3,14.304,6,0.2,0
1022,1006,3,235,2,438,3,94122,3,40,0,4,119.833,1,0.15,0
1022,1006,3,235,2,438,3,94122,3,575,1,2,5.56,2,0,0
1022,1006,3,235,2,438,3,94122,3,1166,1,12,32.4,5,0,0
766,831,3,777,2,438,3,94109,3,590,1,2,9.84,3,0,0
766,831,3,777,2,438,3,94109,3,594,1,2,2.78,1,0,0
199,230,3,725,0,329,30,10009,1,741,1,3,3.64,1,0.2,0
199,230,3,725,0,329,30,10009,1,1816,2,13,881.93,7,0,0
351,437,3,613,1,281,13,52302,0,680,1,3,115.84,8,0,0
544,644,3,425,1,266,3,90008,3,812,1,3,107.648,2,0.2,0
1186,1287,2,228,0,377,2,71603,2,1486,2,0,199.95,5,0,0
1186,1287,2,228,0,377,2,71603,2,1148,1,12,12.96,2,0,0
428,467,2,293,0,93,23,65203,0,65,0,5,60.89,1,0,0
428,467,2,293,0,93,23,65203,0,1011,1,10,14.94,3,0,0
428,467,2,293,0,93,23,65203,0,835,1,3,9.64,2,0,0
428,467,2,293,0,93,23,65203,0,219,0,9,332.94,3,0,0
428,467,2,293,0,93,23,65203,0,832,1,3,51.9,3,0,0
428,467,2,293,0,93,23,65203,0,1375,1,14,64.96,2,0,0
204,231,2,386,0,0,39,57401,0,1450,1,15,25.5,3,0,0
1172,1263,1,719,2,452,45,98103,3,100,0,5,215.976,3,0.2,1
190,109,3,288,0,123,20,48227,0,56,0,5,389.97,3,0,0
190,109,3,288,0,123,20,48227,0,417,1,1,269.91,5,0.1,0
257,330,3,548,1,289,40,38109,2,646,1,3,11.673,3,0.7,1
257,330,3,548,1,289,40,38109,2,885,1,7,64.848,7,0.2,0
499,531,0,568,2,338,26,89031,3,212,0,9,14.56,2,0,0
1192,1285,1,172,0,157,30,11520,1,71,0,5,102.582,1,0.1,0
1192,1285,1,172,0,157,30,11520,1,1191,1,12,20.04,3,0,0
1069,1180,3,597,0,329,30,10035,1,775,1,3,32.088,7,0.2,0
1069,1180,3,597,0,329,30,10035,1,691,1,3,4305.552,6,0.2,0
725,790,3,328,1,329,30,10024,1,152,0,9,10.02,3,0,0
725,790,3,328,1,329,30,10024,1,1742,2,13,631.96,4,0,0
1172,1320,3,31,0,194,15,42420,2,779,1,3,1577.94,3,0,0
87,98,1,281,1,3,29,87105,3,499,1,2,255.85,7,0,0
780,840,2,164,1,118,8,33445,2,1302,1,14,184.704,6,0.2,0
780,840,2,164,1,118,8,33445,2,1489,2,0,47.92,2,0.2,0
312,434,3,672,0,374,36,19140,1,1011,1,10,15.936,4,0.2,0
312,434,3,672,0,374,36,19140,1,711,1,3,8.001,7,0.7,1
312,434,3,672,0,374,36,19140,1,104,0,5,398.972,2,0.3,1
1175,1282,3,325,2,452,45,98105,3,24,0,4,163.88,2,0,0
1138,1243,3,125,0,407,44,23223,2,376,1,1,67.9,5,0,0
396,76,3,262,0,514,8,33407,2,1168,1,12,72.224,4,0.2,0
1172,1314,2,481,0,152,4,80525,3,978,1,10,11.696,2,0.2,0
228,267,3,517,1,156,47,53132,0,70,0,5,392.94,3,0,0
243,272,0,369,0,308,31,28110,2,140,0,9,18.176,1,0.2,0
860,946,3,193,2,109,41,75081,0,764,1,3,6.888,3,0.8,1
860,946,3,193,2,109,41,75081,0,321,0,16,457.485,3,0.3,1
285,418,0,740,0,374,36,19134,1,117,0,5,1079.316,6,0.3,1
662,713,2,568,2,438,3,94109,3,1135,1,12,48.91,1,0,0
1184,1284,0,770,0,124,6,19901,1,551,1,2,9.84,3,0,0
1184,1284,0,770,0,124,6,19901,1,842,1,3,34.5,3,0,0
544,577,1,658,1,502,41,76706,0,802,1,3,0.556,1,0.8,1
227,262,2,740,0,185,18,21740,1,638,1,3,43.8,6,0,0
788,878,3,40,1,86,33,44105,1,1169,1,12,13.872,3,0.2,0
788,878,3,40,1,86,33,44105,1,47,0,4,115.96,4,0.5,1
642,698,2,533,1,285,41,78501,0,1561,2,0,41.424,2,0.2,0
642,698,2,533,1,285,41,78501,0,1804,2,13,244.768,4,0.2,0
642,698,2,533,1,285,41,78501,0,577,1,2,74.352,3,0.2,0
642,698,2,533,1,285,41,78501,0,783,1,3,4.312,2,0.8,1
642,698,2,533,1,285,41,78501,0,51,0,5,56.686,1,0.3,1
642,698,2,533,1,285,41,78501,0,1743,2,13,97.968,2,0.2,0
642,698,2,533,1,285,41,78501,0,583,1,2,7.872,3,0.2,0
642,698,2,533,1,285,41,78501,0,1239,1,12,15.552,3,0.2,0
642,698,2,533,1,285,41,78501,0,652,1,3,1.476,1,0.8,1
1167,1281,3,509,2,449,29,87505,3,540,1,2,8.4,5,0,0
562,620,3,122,0,438,3,94110,3,600,1,2,6.56,2,0,0
562,620,3,122,0,438,3,94110,3,576,1,2,14.88,2,0,0
562,620,3,122,0,438,3,94110,3,1532,2,0,45.48,4,0,0
562,620,3,122,0,438,3,94110,3,473,1,2,25.44,6,0,0
1085,1193,3,425,1,329,30,10024,1,693,1,3,146.688,8,0.2,0
600,547,3,241,0,109,41,75220,0,944,1,10,4.928,2,0.2,0
600,547,3,241,0,109,41,75220,0,488,1,2,63.488,4,0.2,0
202,217,1,22,1,123,20,48234,0,1386,1,14,418.32,7,0,0
202,217,1,22,1,123,20,48234,0,421,1,1,123.858,2,0.1,0
698,756,3,372,0,374,36,19140,1,1680,2,13,118.782,3,0.4,1
698,756,3,372,0,374,36,19140,1,1422,1,15,769.184,4,0.2,1
462,503,3,213,0,67,41,75007,0,1516,2,0,47.904,1,0.2,1
967,1054,3,50,1,329,30,10009,1,1070,1,12,13.36,2,0,0
967,1054,3,50,1,329,30,10009,1,96,0,5,163.764,2,0.1,0
967,1054,3,50,1,329,30,10009,1,164,0,9,183.92,4,0,0
287,321,3,699,0,207,41,77041,0,223,0,9,11.376,3,0.6,1
287,321,3,699,0,207,41,77041,0,162,0,9,66.112,4,0.6,1
1186,1303,3,198,0,266,3,90036,3,1222,1,12,211.04,8,0,0
1186,1303,3,198,0,266,3,90036,3,116,0,5,594.816,2,0.2,0
1186,1303,3,198,0,266,3,90036,3,672,1,3,72.96,3,0.2,0
1228,1223,0,590,0,135,45,98026,3,287,0,9,80.96,4,0,0
1228,1223,0,590,0,135,45,98026,3,1748,2,13,455.712,2,0.2,0
1228,1223,0,590,0,135,45,98026,3,614,1,2,25.98,1,0,0
271,300,0,38,0,438,3,94110,3,467,1,1,45.28,4,0,0
206,244,3,252,0,329,30,10035,1,863,1,7,15.56,2,0,0
1207,175,3,278,1,464,35,97477,3,1740,2,13,859.2,3,0.2,0
1138,1235,2,714,0,165,15,40324,2,430,1,1,195.68,4,0,0
1138,1235,2,714,0,165,15,40324,2,913,1,8,14.2,4,0,0
715,803,0,26,0,102,8,33065,2,12,0,4,314.352,3,0.2,1
715,803,0,26,0,102,8,33065,2,1003,1,10,4.608,2,0.2,0
1158,1267,3,185,1,438,3,94110,3,908,1,8,17.9,5,0,0
119,142,2,652,1,438,3,94110,3,765,1,3,2.992,1,0.2,0
119,142,2,652,1,438,3,94110,3,791,1,3,20.064,6,0.2,0
119,142,2,652,1,438,3,94110,3,1208,1,12,146.73,3,0,0
119,142,2,652,1,438,3,94110,3,980,1,10,18.75,5,0,0
119,142,2,652,1,438,3,94110,3,1716,2,13,117.576,3,0.2,0
519,568,3,194,2,409,3,92503,3,674,1,3,51.184,7,0.2,0
446,484,0,148,2,488,33,45373,1,324,0,16,455.97,5,0.4,1
446,484,0,148,2,488,33,45373,1,695,1,3,5.715,5,0.7,1
446,484,0,148,2,488,33,45373,1,1695,2,13,57.594,1,0.4,1
446,484,0,148,2,488,33,45373,1,317,0,9,30.144,2,0.2,0
446,484,0,148,2,488,33,45373,1,117,0,5,899.43,5,0.3,1
362,409,3,226,0,312,3,92553,3,148,0,9,842.72,8,0,0
362,409,3,226,0,312,3,92553,3,202,0,9,41.96,2,0,0
1185,1294,3,230,1,452,45,98115,3,844,1,3,13.216,4,0.2,0
1185,1294,3,230,1,452,45,98115,3,105,0,5,184.752,3,0.2,1
1190,1291,0,651,0,80,11,60623,0,116,0,5,520.464,2,0.3,1
1190,1291,0,651,0,80,11,60623,0,1151,1,12,11.424,3,0.2,0
310,432,3,482,2,215,20,49201,0,1130,1,12,19.44,3,0,0
310,432,3,482,2,215,20,49201,0,496,1,2,3.64,2,0,0
310,432,3,482,2,215,20,49201,0,1124,1,12,18.54,2,0,0
43,59,2,349,1,329,30,10024,1,783,1,3,43.12,5,0.2,0
43,59,2,349,1,329,30,10024,1,325,0,16,313.722,3,0.4,1
43,59,2,349,1,329,30,10024,1,164,0,9,45.98,1,0,0
551,601,3,609,2,452,45,98105,3,822,1,3,30.576,6,0.2,0
551,601,3,609,2,452,45,98105,3,939,1,8,13.02,7,0,0
551,601,3,609,2,452,45,98105,3,220,0,9,22.14,3,0,0
551,601,3,609,2,452,45,98105,3,1353,1,14,359.32,4,0,0
1070,1166,0,361,0,424,23,63301,0,1133,1,12,11.56,2,0,0
917,891,3,630,0,262,30,11561,1,793,1,3,68.48,2,0.2,0
917,891,3,630,0,262,30,11561,1,1391,1,14,1676.88,6,0,0
705,756,0,278,1,240,28,8701,1,1254,1,12,37.94,2,0,0
300,326,2,439,1,88,18,20735,1,54,0,5,272.97,3,0,0
789,849,0,783,1,94,33,43229,1,227,0,9,41.568,4,0.2,1
789,849,0,783,1,94,33,43229,1,63,0,5,317.058,3,0.3,1
789,849,0,783,1,94,33,43229,1,929,1,8,8.04,5,0.2,0
815,768,3,172,0,364,3,91104,3,1805,2,13,419.944,7,0.2,0
909,984,3,418,1,452,45,98105,3,1437,1,15,61.38,6,0,0
328,368,2,38,0,266,3,90045,3,1547,2,0,50,2,0,0
374,414,3,603,0,130,28,7017,1,1553,2,0,31.8,3,0,0
342,382,3,230,1,132,47,54703,0,1325,1,14,32.56,2,0,0
718,782,3,305,0,80,11,60610,0,862,1,7,7.072,2,0.2,0
364,403,2,136,0,473,8,33614,2,1096,1,12,45.528,3,0.2,0
364,403,2,136,0,473,8,33614,2,128,0,5,64.784,1,0.2,0
364,403,2,136,0,473,8,33614,2,1292,1,14,424.272,2,0.2,1
364,403,2,136,0,473,8,33614,2,531,1,2,1.344,1,0.2,0
364,403,2,136,0,473,8,33614,2,1416,1,14,83.92,5,0.2,1
1035,1132,3,694,2,329,30,10009,1,1217,1,12,25.92,4,0,0
1090,1194,3,685,0,293,1,85204,3,317,0,9,120.576,8,0.2,0
25,46,3,648,0,60,43,5408,1,1023,1,12,79.92,4,0,0
25,46,3,648,0,60,43,5408,1,1143,1,12,12.28,1,0,0
25,46,3,648,0,60,43,5408,1,392,1,1,542.94,3,0,0
25,46,3,648,0,60,43,5408,1,860,1,7,2.04,1,0,0
858,937,3,436,2,207,41,77070,0,1397,1,14,228.92,5,0.2,0
520,561,0,283,1,24,11,60505,0,1847,2,13,7.992,1,0.2,0
145,155,1,204,1,120,4,80219,3,54,0,5,582.336,8,0.2,1
1173,1276,0,546,0,329,30,10011,1,1807,2,13,629.95,5,0,0
